,day,l
549,2016-01-30 21:00:00,13.917211271764435
550,2016-01-30 22:00:00,9.771108706624931
551,2016-01-30 23:00:00,8.252861399548314
552,2016-01-31 00:00:00,8.131637768091654
553,2016-01-31 01:00:00,8.668892826119025
554,2016-01-31 02:00:00,8.34648283690909
555,2016-01-31 03:00:00,8.734577154122102
556,2016-01-31 04:00:00,8.595127979321418
557,2016-01-31 05:00:00,13.724926817415161
558,2016-01-31 06:00:00,21.060883245504066
559,2016-01-31 07:00:00,18.0579827736947
560,2016-01-31 08:00:00,17.986938729086454
561,2016-01-31 09:00:00,14.967130984924125
562,2016-01-31 10:00:00,16.13621304942621
563,2016-01-31 11:00:00,21.99292611568448
564,2016-01-31 12:00:00,19.617488343444965
565,2016-01-31 13:00:00,19.50627273516782
566,2016-01-31 14:00:00,19.36591265881913
567,2016-01-31 15:00:00,20.32682790392614
568,2016-01-31 16:00:00,20.006723079553865
569,2016-01-31 17:00:00,18.61893423846265
570,2016-01-31 18:00:00,20.234743379117138
571,2016-01-31 19:00:00,19.36478949002675
572,2016-01-31 20:00:00,18.8954429303564
573,2016-01-31 21:00:00,17.852480078373844
574,2016-01-31 22:00:00,12.093983379284055
575,2016-01-31 23:00:00,8.952866288025724
576,2016-02-01 00:00:00,11.972936825256374
577,2016-02-01 01:00:00,12.062699522213563
578,2016-02-01 02:00:00,12.244510600318304
579,2016-02-01 03:00:00,12.782823718369055
580,2016-02-01 04:00:00,13.482337494802845
581,2016-02-01 05:00:00,23.435131447969784
582,2016-02-01 06:00:00,24.48268084750539
583,2016-02-01 07:00:00,28.34501076568656
584,2016-02-01 08:00:00,27.147510328412004
585,2016-02-01 09:00:00,24.149572853318144
586,2016-02-01 10:00:00,22.848843467073397
587,2016-02-01 11:00:00,28.590849967829772
588,2016-02-01 12:00:00,21.800561341127075
589,2016-02-01 13:00:00,19.73975307476583
590,2016-02-01 14:00:00,21.291232799331887
591,2016-02-01 15:00:00,22.36082089093424
592,2016-02-01 16:00:00,19.84643030049214
593,2016-02-01 17:00:00,19.07882867522268
594,2016-02-01 18:00:00,19.711486311089576
595,2016-02-01 19:00:00,19.1731677327254
596,2016-02-01 20:00:00,19.786846130043237
597,2016-02-01 21:00:00,16.969534009012683
598,2016-02-01 22:00:00,12.367358384471064
599,2016-02-01 23:00:00,8.782362618267173
600,2016-02-02 00:00:00,8.471681024352323
601,2016-02-02 01:00:00,10.21372931634725
602,2016-02-02 02:00:00,10.943959010790326
603,2016-02-02 03:00:00,12.235271323875999
604,2016-02-02 04:00:00,13.166312245151815
605,2016-02-02 05:00:00,23.068770091785694
606,2016-02-02 06:00:00,25.34730234829382
